season,week,celebrity_name,vote_mean,vote_lower_95,vote_upper_95,vote_sd
4,2,Apolo Anton Ohno,0.09173016112544452,0.07185488635547328,0.12187304483045773,0.013335262687161424
4,2,Paulina Porizkova,0.09093255027237712,0.06372552746935753,0.119404532052269,0.015696812304214807
4,2,Billy Ray Cyrus,0.08990231311381598,0.07055937118699432,0.11210807199582552,0.01180172180091647
4,2,Joey Fatone,0.08986537387892618,0.061527981632446556,0.13367300226230477,0.01738002761404043
4,2,Leeza Gibbons,0.08714315132732428,0.07567179359710628,0.10624218013286688,0.007227826125536046
4,2,Ian Ziering,0.08403501744374645,0.0711213215175599,0.10442633051512833,0.009009308131515197
4,2,Shandi Finnessey,0.08260332943876786,0.05984527565989097,0.09570316594420966,0.010462099668797633
4,3,Leeza Gibbons,0.1056951952544505,0.08511619812314221,0.15119549115333827,0.01742262407120122
4,3,Laila Ali,0.1041586163056549,0.08045456449647803,0.133721753740859,0.012573746708624545
4,3,Clyde Drexler,0.10366749706656471,0.07790459190933162,0.1372324756953107,0.014274351480911938
4,3,Joey Fatone,0.1006406864872615,0.06764157791206278,0.12877592399802415,0.016768722275574893
4,3,Ian Ziering,0.09940157383974413,0.08322441924655798,0.12701194912130803,0.011167901346816238
4,3,John Ratzenberger,0.09936456674996594,0.07114537451937657,0.13071605345844842,0.01120532356770131
